index,filename,dimensions,format
1597,7-0_output\dun\s1d1\texture\s1d1_a1_taka1_n.dds,256x128,BC7_UNORM
1617,6-3_output\dun\s1d2\texture\s1d2_v1_unt31_n.dds,128x128,BC3_UNORM
1617,7-0_output\dun\s1d2\texture\s1d2_v1_unt31_n.dds,128x128,BC7_UNORM
1618,6-3_output\dun\s1d2\texture\s1d2_v1_unt51_n.dds,512x512,BC3_UNORM
1618,7-0_output\dun\s1d2\texture\s1d2_v1_unt51_n.dds,512x512,BC7_UNORM
1637,6-3_output\dun\s1d4\texture\s1d4_a5_uvsc1_n.dds,256x256,BC3_UNORM
1637,7-0_output\dun\s1d4\texture\s1d4_a5_uvsc1_n.dds,256x256,BC7_UNORM
1638,6-3_output\dun\s1d4\texture\s1d4_a6_uvsc1_n.dds,256x256,BC3_UNORM
1638,7-0_output\dun\s1d4\texture\s1d4_a6_uvsc1_n.dds,256x256,BC7_UNORM
1649,6-3_output\dun\s1d5\texture\s1d5_a1_lamp1_n.dds,256x256,BC3_UNORM
1649,7-0_output\dun\s1d5\texture\s1d5_a1_lamp1_n.dds,256x256,BC7_UNORM
1656,6-3_output\dun\s1d5\texture\s1d5_a2_simb1_n.dds,512x512,BC3_UNORM
1656,7-0_output\dun\s1d5\texture\s1d5_a2_simb1_n.dds,512x512,BC7_UNORM
1677,6-3_output\dun\s1d9\texture\s1d9_a6_uvsc3_n.dds,256x256,BC3_UNORM
1677,7-0_output\dun\s1d9\texture\s1d9_a6_uvsc3_n.dds,256x256,BC7_UNORM
1685,6-3_output\dun\u5d1\texture\u5d1_a1_min01_n.dds,512x512,BC3_UNORM
1685,7-0_output\dun\u5d1\texture\u5d1_a1_min01_n.dds,512x512,BC7_UNORM
1689,6-3_output\dun\u5d1\texture\u5d1_a1_stn05_n.dds,1024x1024,BC3_UNORM
1689,7-0_output\dun\u5d1\texture\u5d1_a1_stn05_n.dds,1024x1024,BC7_UNORM
1691,6-3_output\dun\u5d1\texture\u5d1_a1_wat02_n.dds,1024x1024,BC3_UNORM
1691,7-0_output\dun\u5d1\texture\u5d1_a1_wat02_n.dds,1024x1024,BC7_UNORM
1692,6-3_output\dun\u5d1\texture\u5d1_a1_wat03_n.dds,1024x1024,BC3_UNORM
1692,7-0_output\dun\u5d1\texture\u5d1_a1_wat03_n.dds,1024x1024,BC7_UNORM
1696,6-3_output\dun\u5d1\texture\u5d1_a2_mtl17_n.dds,1024x1024,BC3_UNORM
1696,7-0_output\dun\u5d1\texture\u5d1_a2_mtl17_n.dds,1024x1024,BC7_UNORM
1698,6-3_output\dun\u5d1\texture\u5d1_a2_soi03_n.dds,1024x1024,BC3_UNORM
1698,7-0_output\dun\u5d1\texture\u5d1_a2_soi03_n.dds,1024x1024,BC7_UNORM
1699,6-3_output\dun\u5d1\texture\u5d1_a2_soi05_n.dds,1024x1024,BC3_UNORM
1699,7-0_output\dun\u5d1\texture\u5d1_a2_soi05_n.dds,1024x1024,BC7_UNORM
1700,6-3_output\dun\u5d1\texture\u5d1_a2_stn02_n.dds,1024x1024,BC3_UNORM
1700,7-0_output\dun\u5d1\texture\u5d1_a2_stn02_n.dds,1024x1024,BC7_UNORM
1701,6-3_output\dun\u5d1\texture\u5d1_a2_stn04_n.dds,1024x1024,BC3_UNORM
1701,7-0_output\dun\u5d1\texture\u5d1_a2_stn04_n.dds,1024x1024,BC7_UNORM
1706,6-3_output\dun\u5d1\texture\u5d1_a3_grs01_n.dds,1024x1024,BC3_UNORM
1706,7-0_output\dun\u5d1\texture\u5d1_a3_grs01_n.dds,1024x1024,BC7_UNORM
1707,6-3_output\dun\u5d1\texture\u5d1_a3_min01_n.dds,2048x2048,BC3_UNORM
1707,7-0_output\dun\u5d1\texture\u5d1_a3_min01_n.dds,2048x2048,BC7_UNORM
1716,6-3_output\dun\u5d1\texture\u5d1_a3_sky02_n.dds,1024x1024,BC3_UNORM
1716,7-0_output\dun\u5d1\texture\u5d1_a3_sky02_n.dds,1024x1024,BC7_UNORM
1717,6-3_output\dun\u5d1\texture\u5d1_a3_wod01_n.dds,1024x1024,BC3_UNORM
1717,7-0_output\dun\u5d1\texture\u5d1_a3_wod01_n.dds,1024x1024,BC7_UNORM
1721,6-3_output\dun\u5d2\texture\u5d2_a3_stn01_n.dds,512x512,BC3_UNORM
1721,7-0_output\dun\u5d2\texture\u5d2_a3_stn01_n.dds,512x512,BC7_UNORM
1730,6-3_output\dun\u5d3\texture\u5d3_a2_mtl11_n.dds,1024x1024,BC3_UNORM
1730,7-0_output\dun\u5d3\texture\u5d3_a2_mtl11_n.dds,1024x1024,BC7_UNORM
1731,6-3_output\dun\u5d3\texture\u5d3_a2_mtl12_n.dds,1024x1024,BC3_UNORM
1731,7-0_output\dun\u5d3\texture\u5d3_a2_mtl12_n.dds,1024x1024,BC7_UNORM
1732,6-3_output\dun\u5d3\texture\u5d3_a2_mtl14_n.dds,1024x1024,BC3_UNORM
1732,7-0_output\dun\u5d3\texture\u5d3_a2_mtl14_n.dds,1024x1024,BC7_UNORM
1733,6-3_output\dun\u5d3\texture\u5d3_a2_mtl15_n.dds,1024x1024,BC3_UNORM
1733,7-0_output\dun\u5d3\texture\u5d3_a2_mtl15_n.dds,1024x1024,BC7_UNORM
1734,6-3_output\dun\u5d3\texture\u5d3_a2_mtl16_n.dds,1024x1024,BC3_UNORM
1734,7-0_output\dun\u5d3\texture\u5d3_a2_mtl16_n.dds,1024x1024,BC7_UNORM
1735,6-3_output\dun\u5d3\texture\u5d3_a2_mtl17_n.dds,512x512,BC3_UNORM
1735,7-0_output\dun\u5d3\texture\u5d3_a2_mtl17_n.dds,512x512,BC7_UNORM
1736,6-3_output\dun\u5d3\texture\u5d3_a2_stn01_n.dds,1024x1024,BC3_UNORM
1736,7-0_output\dun\u5d3\texture\u5d3_a2_stn01_n.dds,1024x1024,BC7_UNORM
1740,6-3_output\dun\w1d1\texture\w1d1_t1_wall3_n.dds,1024x1024,BC3_UNORM
1740,7-0_output\dun\w1d1\texture\w1d1_t1_wall3_n.dds,1024x1024,BC7_UNORM
1741,6-3_output\dun\w1d2\texture\w1d2_a1_gate2_n.dds,512x512,BC3_UNORM
1741,7-0_output\dun\w1d2\texture\w1d2_a1_gate2_n.dds,512x512,BC7_UNORM
1742,6-3_output\dun\w1d2\texture\w1d2_a1_gate3_n.dds,512x512,BC3_UNORM
1742,7-0_output\dun\w1d2\texture\w1d2_a1_gate3_n.dds,512x512,BC7_UNORM
1743,6-3_output\dun\w1d2\texture\w1d2_a2_sign1_n.dds,512x512,BC3_UNORM
1743,7-0_output\dun\w1d2\texture\w1d2_a2_sign1_n.dds,512x512,BC7_UNORM
1745,6-3_output\dun\w1d2\texture\w1d2_a2_sign2_n.dds,512x512,BC3_UNORM
1745,7-0_output\dun\w1d2\texture\w1d2_a2_sign2_n.dds,512x512,BC7_UNORM
1747,6-3_output\dun\w1d2\texture\w1d2_a3_meta1_n.dds,1024x1024,BC3_UNORM
1747,7-0_output\dun\w1d2\texture\w1d2_a3_meta1_n.dds,1024x1024,BC7_UNORM
1751,6-3_output\dun\w1d2\texture\w1d2_t0_wnd01_n.dds,256x256,BC3_UNORM
1751,7-0_output\dun\w1d2\texture\w1d2_t0_wnd01_n.dds,256x256,BC7_UNORM
1754,6-3_output\dun\w1d3\texture\w1d3_e1_bos11_n.dds,512x512,BC3_UNORM
1754,7-0_output\dun\w1d3\texture\w1d3_e1_bos11_n.dds,512x512,BC7_UNORM
1755,6-3_output\dun\w1d3\texture\w1d3_o1_cry01_n.dds,1024x1024,BC3_UNORM
1755,7-0_output\dun\w1d3\texture\w1d3_o1_cry01_n.dds,1024x1024,BC7_UNORM
1756,6-3_output\dun\w1d3\texture\w1d3_o1_cry02_n.dds,128x512,BC3_UNORM
1756,7-0_output\dun\w1d3\texture\w1d3_o1_cry02_n.dds,128x512,BC7_UNORM
1767,6-3_output\dun\w1d5\texture\w1d5_q6_lift2_n.dds,128x128,BC3_UNORM
1767,7-0_output\dun\w1d5\texture\w1d5_q6_lift2_n.dds,128x128,BC7_UNORM
1768,6-3_output\dun\w1d5\texture\w1d5_q7_lift4_n.dds,512x512,BC3_UNORM
1768,7-0_output\dun\w1d5\texture\w1d5_q7_lift4_n.dds,512x512,BC7_UNORM
1769,6-3_output\dun\w1d5\texture\w1d5_t1_armor_n.dds,1024x2048,BC3_UNORM
1769,7-0_output\dun\w1d5\texture\w1d5_t1_armor_n.dds,1024x2048,BC7_UNORM
1770,6-3_output\dun\w1d5\texture\w1d5_t1_grnd3_n.dds,1024x1024,BC3_UNORM
1770,7-0_output\dun\w1d5\texture\w1d5_t1_grnd3_n.dds,1024x1024,BC7_UNORM
1775,6-3_output\dun\w1d7\texture\w1d7_b0_stbl2_n.dds,512x512,BC3_UNORM
1775,7-0_output\dun\w1d7\texture\w1d7_b0_stbl2_n.dds,512x512,BC7_UNORM
1776,6-3_output\dun\w1d8\texture\w1d8_o1_cry02_n.dds,128x512,BC3_UNORM
1776,7-0_output\dun\w1d8\texture\w1d8_o1_cry02_n.dds,128x512,BC7_UNORM
1783,6-3_output\dun\w4d1\texture\w4d1_a1_soi01_n.dds,1024x1024,BC3_UNORM
1783,7-0_output\dun\w4d1\texture\w4d1_a1_soi01_n.dds,1024x1024,BC7_UNORM
1784,6-3_output\dun\w4d1\texture\w4d1_a1_soi02_n.dds,1024x1024,BC3_UNORM
1784,7-0_output\dun\w4d1\texture\w4d1_a1_soi02_n.dds,1024x1024,BC7_UNORM
1785,6-3_output\dun\w4d1\texture\w4d1_a1_wat01_n.dds,512x512,BC3_UNORM
1785,7-0_output\dun\w4d1\texture\w4d1_a1_wat01_n.dds,512x512,BC7_UNORM
1791,6-3_output\dun\w4d1\texture\w4d1_a3_grs01_n.dds,1024x1024,BC3_UNORM
1791,7-0_output\dun\w4d1\texture\w4d1_a3_grs01_n.dds,1024x1024,BC7_UNORM
1799,6-3_output\dun\w5d1\texture\w5d1_a2_fun06_n.dds,512x512,BC3_UNORM
1799,7-0_output\dun\w5d1\texture\w5d1_a2_fun06_n.dds,512x512,BC7_UNORM
1813,6-3_output\dun\w5d1\texture\w5d1_a2_rub02_n.dds,512x512,BC3_UNORM
1813,7-0_output\dun\w5d1\texture\w5d1_a2_rub02_n.dds,512x512,BC7_UNORM
1814,6-3_output\dun\w5d1\texture\w5d1_a2_stn01_n.dds,512x512,BC3_UNORM
1814,7-0_output\dun\w5d1\texture\w5d1_a2_stn01_n.dds,512x512,BC7_UNORM
1815,6-3_output\dun\w5d1\texture\w5d1_a2_stn03_n.dds,1024x1024,BC3_UNORM
1815,7-0_output\dun\w5d1\texture\w5d1_a2_stn03_n.dds,1024x1024,BC7_UNORM
1816,6-3_output\dun\w5d1\texture\w5d1_a2_stn04_n.dds,512x512,BC3_UNORM
1816,7-0_output\dun\w5d1\texture\w5d1_a2_stn04_n.dds,512x512,BC7_UNORM
1817,6-3_output\dun\w5d1\texture\w5d1_a2_stn06_n.dds,512x512,BC3_UNORM
1817,7-0_output\dun\w5d1\texture\w5d1_a2_stn06_n.dds,512x512,BC7_UNORM
1818,6-3_output\dun\w5d1\texture\w5d1_a2_stn07_n.dds,1024x1024,BC3_UNORM
1818,7-0_output\dun\w5d1\texture\w5d1_a2_stn07_n.dds,1024x1024,BC7_UNORM
1820,6-3_output\dun\w5d1\texture\w5d1_b2_cfn01_n.dds,1024x1024,BC3_UNORM
1820,7-0_output\dun\w5d1\texture\w5d1_b2_cfn01_n.dds,1024x1024,BC7_UNORM
1822,6-3_output\dun\w5d1\texture\w5d1_b2_mtst1_n.dds,512x256,BC3_UNORM
1822,7-0_output\dun\w5d1\texture\w5d1_b2_mtst1_n.dds,512x256,BC7_UNORM
1823,6-3_output\dun\w5d1\texture\w5d1_c2_aet01_n.dds,256x256,BC3_UNORM
1823,7-0_output\dun\w5d1\texture\w5d1_c2_aet01_n.dds,256x256,BC7_UNORM
1825,6-3_output\dun\w5d1\texture\w5d1_c2_carp3_d.dds,1024x1024,BC3_UNORM
1825,7-0_output\dun\w5d1\texture\w5d1_c2_carp3_d.dds,1024x1024,BC7_UNORM
1827,6-3_output\dun\w5d1\texture\w5d1_c2_door3_n.dds,512x1024,BC3_UNORM
1827,7-0_output\dun\w5d1\texture\w5d1_c2_door3_n.dds,512x1024,BC7_UNORM
1828,6-3_output\dun\w5d1\texture\w5d1_c2_door8_n.dds,512x1024,BC3_UNORM
1828,7-0_output\dun\w5d1\texture\w5d1_c2_door8_n.dds,512x1024,BC7_UNORM
1829,6-3_output\dun\w5d1\texture\w5d1_c2_fun01_n.dds,512x512,BC3_UNORM
1829,7-0_output\dun\w5d1\texture\w5d1_c2_fun01_n.dds,512x512,BC7_UNORM
1830,6-3_output\dun\w5d1\texture\w5d1_c2_fun02_n.dds,512x512,BC3_UNORM
1830,7-0_output\dun\w5d1\texture\w5d1_c2_fun02_n.dds,512x512,BC7_UNORM
1831,6-3_output\dun\w5d1\texture\w5d1_c2_fun05_n.dds,256x256,BC3_UNORM
1831,7-0_output\dun\w5d1\texture\w5d1_c2_fun05_n.dds,256x256,BC7_UNORM
1832,6-3_output\dun\w5d1\texture\w5d1_c2_fun06_n.dds,256x256,BC3_UNORM
1832,7-0_output\dun\w5d1\texture\w5d1_c2_fun06_n.dds,256x256,BC7_UNORM
1833,6-3_output\dun\w5d1\texture\w5d1_c2_fun21_n.dds,512x512,BC3_UNORM
1833,7-0_output\dun\w5d1\texture\w5d1_c2_fun21_n.dds,512x512,BC7_UNORM
1834,6-3_output\dun\w5d1\texture\w5d1_c2_fun22_n.dds,512x512,BC3_UNORM
1834,7-0_output\dun\w5d1\texture\w5d1_c2_fun22_n.dds,512x512,BC7_UNORM
1835,6-3_output\dun\w5d1\texture\w5d1_c2_fun23_n.dds,512x512,BC3_UNORM
1835,7-0_output\dun\w5d1\texture\w5d1_c2_fun23_n.dds,512x512,BC7_UNORM
1837,6-3_output\dun\w5d1\texture\w5d1_c2_fun25_n.dds,512x512,BC3_UNORM
1837,7-0_output\dun\w5d1\texture\w5d1_c2_fun25_n.dds,512x512,BC7_UNORM
1838,6-3_output\dun\w5d1\texture\w5d1_c2_fun32_n.dds,1024x1024,BC3_UNORM
1838,7-0_output\dun\w5d1\texture\w5d1_c2_fun32_n.dds,1024x1024,BC7_UNORM
1842,6-3_output\dun\w5d1\texture\w5d1_s0_mtst1_n.dds,1024x1024,BC3_UNORM
1842,7-0_output\dun\w5d1\texture\w5d1_s0_mtst1_n.dds,1024x1024,BC7_UNORM
1845,6-3_output\dun\w5d1\texture\w5d1_s1_flor4_n.dds,512x512,BC3_UNORM
1845,7-0_output\dun\w5d1\texture\w5d1_s1_flor4_n.dds,512x512,BC7_UNORM
1850,6-3_output\dun\w5d1\texture\w5d1_s1_stbl2_n.dds,512x512,BC3_UNORM
1850,7-0_output\dun\w5d1\texture\w5d1_s1_stbl2_n.dds,512x512,BC7_UNORM
1851,6-3_output\dun\w5d1\texture\w5d1_s1_wat01_n.dds,1024x1024,BC3_UNORM
1851,7-0_output\dun\w5d1\texture\w5d1_s1_wat01_n.dds,1024x1024,BC7_UNORM
1855,6-3_output\dun\z5d1\texture\z5d1_a1_stn01_n.dds,1024x1024,BC3_UNORM
1855,7-0_output\dun\z5d1\texture\z5d1_a1_stn01_n.dds,1024x1024,BC7_UNORM
1856,6-3_output\dun\z5d1\texture\z5d1_a1_stn02_n.dds,1024x1024,BC3_UNORM
1856,7-0_output\dun\z5d1\texture\z5d1_a1_stn02_n.dds,1024x1024,BC7_UNORM
1857,6-3_output\dun\z5d1\texture\z5d1_a1_stn03_n.dds,1024x1024,BC3_UNORM
1857,7-0_output\dun\z5d1\texture\z5d1_a1_stn03_n.dds,1024x1024,BC7_UNORM
1858,6-3_output\dun\z5d1\texture\z5d1_a1_stn31_n.dds,1024x1024,BC3_UNORM
1858,7-0_output\dun\z5d1\texture\z5d1_a1_stn31_n.dds,1024x1024,BC7_UNORM
1864,6-3_output\dun\z5d1\texture\z5d1_a3_stn31_n.dds,1024x1024,BC3_UNORM
1864,7-0_output\dun\z5d1\texture\z5d1_a3_stn31_n.dds,1024x1024,BC7_UNORM
1866,6-3_output\dun\z5d1\texture\z5d1_u1_lav01_n.dds,256x256,BC3_UNORM
1866,7-0_output\dun\z5d1\texture\z5d1_u1_lav01_n.dds,256x256,BC7_UNORM
1869,6-3_output\dyna\common\texture\e1h0_001_obj0008_0a_d.dds,256x256,BC3_UNORM
1869,7-0_output\dyna\common\texture\e1h0_001_obj0008_0a_d.dds,256x256,BC7_UNORM
1870,6-3_output\dyna\common\texture\e1h0_001_obj0009_0a_d.dds,256x256,BC3_UNORM
1870,7-0_output\dyna\common\texture\e1h0_001_obj0009_0a_d.dds,256x256,BC7_UNORM
1871,6-3_output\dyna\common\texture\e1h0_001_obj0010_0a_d.dds,256x256,BC3_UNORM
1871,7-0_output\dyna\common\texture\e1h0_001_obj0010_0a_d.dds,256x256,BC7_UNORM
1879,6-3_output\dyna\common\texture\f1h0_com_rof0001_1a_d.dds,512x512,BC3_UNORM
1879,7-0_output\dyna\common\texture\f1h0_com_rof0001_1a_d.dds,512x512,BC7_UNORM
1880,6-3_output\dyna\common\texture\f1h0_com_rof0002_1a_d.dds,256x256,BC3_UNORM
1880,7-0_output\dyna\common\texture\f1h0_com_rof0002_1a_d.dds,256x256,BC7_UNORM
1881,6-3_output\dyna\common\texture\f1h0_com_rof0002_1b_d.dds,512x512,BC3_UNORM
1881,7-0_output\dyna\common\texture\f1h0_com_rof0002_1b_d.dds,512x512,BC7_UNORM
1882,6-3_output\dyna\common\texture\f1h0_com_rof0003_1a_d.dds,512x512,BC3_UNORM
1882,7-0_output\dyna\common\texture\f1h0_com_rof0003_1a_d.dds,512x512,BC7_UNORM
1883,6-3_output\dyna\common\texture\f1h0_com_rof0003_1b_d.dds,512x512,BC3_UNORM
1883,7-0_output\dyna\common\texture\f1h0_com_rof0003_1b_d.dds,512x512,BC7_UNORM
1884,6-3_output\dyna\common\texture\f1h0_com_wal0001_1a_d.dds,512x512,BC3_UNORM
1884,7-0_output\dyna\common\texture\f1h0_com_wal0001_1a_d.dds,512x512,BC7_UNORM
1885,6-3_output\dyna\common\texture\f1h0_com_wal0002_1a_d.dds,256x512,BC3_UNORM
1885,7-0_output\dyna\common\texture\f1h0_com_wal0002_1a_d.dds,256x512,BC7_UNORM
1886,6-3_output\dyna\common\texture\f1h0_com_wal0002_1c_d.dds,256x256,BC3_UNORM
1886,7-0_output\dyna\common\texture\f1h0_com_wal0002_1c_d.dds,256x256,BC7_UNORM
1887,6-3_output\dyna\common\texture\f1h0_com_wal0003_1a_d.dds,256x1024,BC3_UNORM
1887,7-0_output\dyna\common\texture\f1h0_com_wal0003_1a_d.dds,256x1024,BC7_UNORM
1889,6-3_output\dyna\common\texture\r1h0_com_rof0001_0a_d.dds,512x512,BC3_UNORM
1889,7-0_output\dyna\common\texture\r1h0_com_rof0001_0a_d.dds,512x512,BC7_UNORM
1890,6-3_output\dyna\common\texture\r1h0_com_rof0002_0a_d.dds,512x512,BC3_UNORM
1890,7-0_output\dyna\common\texture\r1h0_com_rof0002_0a_d.dds,512x512,BC7_UNORM
1891,6-3_output\dyna\common\texture\r1h0_com_rof0003_0a_d.dds,512x512,BC3_UNORM
1891,7-0_output\dyna\common\texture\r1h0_com_rof0003_0a_d.dds,512x512,BC7_UNORM
1893,6-3_output\dyna\common\texture\s1h0_com_rof0001_1b_d.dds,512x512,BC3_UNORM
1893,7-0_output\dyna\common\texture\s1h0_com_rof0001_1b_d.dds,512x512,BC7_UNORM
1894,6-3_output\dyna\common\texture\s1h0_com_rof0003_1b_d.dds,512x512,BC3_UNORM
1894,7-0_output\dyna\common\texture\s1h0_com_rof0003_1b_d.dds,512x512,BC7_UNORM
1895,6-3_output\dyna\common\texture\s1h0_com_rof0003_1d_d.dds,512x512,BC3_UNORM
1895,7-0_output\dyna\common\texture\s1h0_com_rof0003_1d_d.dds,512x512,BC7_UNORM
1896,6-3_output\dyna\common\texture\s1h0_com_wal0001_1c_d.dds,512x512,BC3_UNORM
1896,7-0_output\dyna\common\texture\s1h0_com_wal0001_1c_d.dds,512x512,BC7_UNORM
1898,6-3_output\dyna\common\texture\w1h0_com_rof0001_1c_d.dds,512x512,BC3_UNORM
1898,7-0_output\dyna\common\texture\w1h0_com_rof0001_1c_d.dds,512x512,BC7_UNORM
1899,6-3_output\dyna\common\texture\w1h0_com_rof0001_1d_d.dds,512x512,BC3_UNORM
1899,7-0_output\dyna\common\texture\w1h0_com_rof0001_1d_d.dds,512x512,BC7_UNORM
1900,6-3_output\dyna\common\texture\w1h0_com_rof0002_1a_d.dds,512x512,BC3_UNORM
1900,7-0_output\dyna\common\texture\w1h0_com_rof0002_1a_d.dds,512x512,BC7_UNORM
1901,6-3_output\dyna\common\texture\w1h0_com_rof0002_1b_d.dds,512x512,BC3_UNORM
1901,7-0_output\dyna\common\texture\w1h0_com_rof0002_1b_d.dds,512x512,BC7_UNORM
1902,6-3_output\dyna\common\texture\w1h0_com_rof0003_1a_d.dds,512x512,BC3_UNORM
1902,7-0_output\dyna\common\texture\w1h0_com_rof0003_1a_d.dds,512x512,BC7_UNORM
1903,6-3_output\dyna\common\texture\w1h0_com_rof0003_1b_d.dds,512x512,BC3_UNORM
1903,7-0_output\dyna\common\texture\w1h0_com_rof0003_1b_d.dds,512x512,BC7_UNORM
1904,6-3_output\dyna\common\texture\w1h0_com_wal0001_1a_d.dds,512x512,BC3_UNORM
1904,7-0_output\dyna\common\texture\w1h0_com_wal0001_1a_d.dds,512x512,BC7_UNORM
1905,6-3_output\dyna\common\texture\w1h0_com_wal0002_1b_d.dds,512x512,BC3_UNORM
1905,7-0_output\dyna\common\texture\w1h0_com_wal0002_1b_d.dds,512x512,BC7_UNORM
1906,6-3_output\dyna\common\texture\w1h0_com_wal0002_1d_d.dds,512x512,BC3_UNORM
1906,7-0_output\dyna\common\texture\w1h0_com_wal0002_1d_d.dds,512x512,BC7_UNORM
1907,6-3_output\dyna\common\texture\w1h0_com_wal0003_1b_d.dds,512x512,BC3_UNORM
1907,7-0_output\dyna\common\texture\w1h0_com_wal0003_1b_d.dds,512x512,BC7_UNORM
1908,6-3_output\dyna\common\texture\w1h0_com_wal0003_1d_d.dds,512x512,BC3_UNORM
1908,7-0_output\dyna\common\texture\w1h0_com_wal0003_1d_d.dds,512x512,BC7_UNORM
1918,6-3_output\evt\d2e1\texture\d2e1_c1_wall1_n.dds,512x512,BC3_UNORM
1918,7-0_output\evt\d2e1\texture\d2e1_c1_wall1_n.dds,512x512,BC7_UNORM
1919,6-3_output\evt\d2e1\texture\d2e1_c1_wall2_n.dds,512x512,BC3_UNORM
1919,7-0_output\evt\d2e1\texture\d2e1_c1_wall2_n.dds,512x512,BC7_UNORM
1920,6-3_output\evt\d2e1\texture\d2e1_o1_flor1_n.dds,512x512,BC3_UNORM
1920,7-0_output\evt\d2e1\texture\d2e1_o1_flor1_n.dds,512x512,BC7_UNORM
1921,6-3_output\evt\d2e1\texture\d2e1_r1_wall1_n.dds,512x512,BC3_UNORM
1921,7-0_output\evt\d2e1\texture\d2e1_r1_wall1_n.dds,512x512,BC7_UNORM
1922,6-3_output\evt\d2e1\texture\d2e1_t1_crst1_n.dds,1024x1024,BC3_UNORM
1922,7-0_output\evt\d2e1\texture\d2e1_t1_crst1_n.dds,1024x1024,BC7_UNORM
1923,6-3_output\evt\d2e1\texture\d2e1_t1_grnd2_n.dds,1024x1024,BC3_UNORM
1923,7-0_output\evt\d2e1\texture\d2e1_t1_grnd2_n.dds,1024x1024,BC7_UNORM
1931,6-3_output\evt\e1e1\texture\e1e1_a1_tkb02_n.dds,256x256,BC3_UNORM
1931,7-0_output\evt\e1e1\texture\e1e1_a1_tkb02_n.dds,256x256,BC7_UNORM
1932,6-3_output\evt\e1e1\texture\e1e1_d1_tui01_n.dds,256x256,BC3_UNORM
1932,7-0_output\evt\e1e1\texture\e1e1_d1_tui01_n.dds,256x256,BC7_UNORM
1938,6-3_output\evt\e1e1\texture\e1e1_p2_barc1_n.dds,256x512,BC3_UNORM
1938,7-0_output\evt\e1e1\texture\e1e1_p2_barc1_n.dds,256x512,BC7_UNORM
1943,6-3_output\evt\e1e1\texture\e1e1_p2_sast1_n.dds,256x256,BC3_UNORM
1943,7-0_output\evt\e1e1\texture\e1e1_p2_sast1_n.dds,256x256,BC7_UNORM
1946,6-3_output\evt\e1e1\texture\e1e1_p2_sng02_n.dds,512x256,BC3_UNORM
1946,7-0_output\evt\e1e1\texture\e1e1_p2_sng02_n.dds,512x256,BC7_UNORM
1950,6-3_output\evt\e1e1\texture\e1e1_t0_grs01_n.dds,512x512,BC3_UNORM
1950,7-0_output\evt\e1e1\texture\e1e1_t0_grs01_n.dds,512x512,BC7_UNORM
1951,6-3_output\evt\e1e1\texture\e1e1_t1_vol02_n.dds,512x512,BC3_UNORM
1951,7-0_output\evt\e1e1\texture\e1e1_t1_vol02_n.dds,512x512,BC7_UNORM
1954,6-3_output\evt\e1e1\texture\e1e1_v0_hut05_n.dds,512x512,BC3_UNORM
1954,7-0_output\evt\e1e1\texture\e1e1_v0_hut05_n.dds,512x512,BC7_UNORM
1961,6-3_output\evt\e3e1\texture\e3e1_a1_mtal1_n.dds,512x512,BC3_UNORM
1961,7-0_output\evt\e3e1\texture\e3e1_a1_mtal1_n.dds,512x512,BC7_UNORM
1962,6-3_output\evt\e3e1\texture\e3e1_a1_nuno1_n.dds,256x1024,BC3_UNORM
1962,7-0_output\evt\e3e1\texture\e3e1_a1_nuno1_n.dds,256x1024,BC7_UNORM
1966,6-3_output\evt\e3e2\texture\e3e2_a1_grnd1_n.dds,1024x1024,BC3_UNORM
1966,7-0_output\evt\e3e2\texture\e3e2_a1_grnd1_n.dds,1024x1024,BC7_UNORM
1967,6-3_output\evt\e3e3\texture\e3e3_a0_itm01_n.dds,512x512,BC3_UNORM
1967,7-0_output\evt\e3e3\texture\e3e3_a0_itm01_n.dds,512x512,BC7_UNORM
1971,6-3_output\evt\e3e8\texture\e3e8_a3_rop02_n.dds,1024x1024,BC3_UNORM
1971,7-0_output\evt\e3e8\texture\e3e8_a3_rop02_n.dds,1024x1024,BC7_UNORM
1972,6-3_output\evt\e3e8\texture\e3e8_a3_stn11_n.dds,512x512,BC3_UNORM
1972,7-0_output\evt\e3e8\texture\e3e8_a3_stn11_n.dds,512x512,BC7_UNORM
1974,6-3_output\evt\e3e8\texture\e3e8_a3_wor01_n.dds,512x512,BC3_UNORM
1974,7-0_output\evt\e3e8\texture\e3e8_a3_wor01_n.dds,512x512,BC7_UNORM
1978,6-3_output\evt\e3e8\texture\e3e8_t3_min04_n.dds,1024x1024,BC3_UNORM
1978,7-0_output\evt\e3e8\texture\e3e8_t3_min04_n.dds,1024x1024,BC7_UNORM
1979,6-3_output\evt\e3e8\texture\e3e8_t3_min10_n.dds,1024x1024,BC3_UNORM
1979,7-0_output\evt\e3e8\texture\e3e8_t3_min10_n.dds,1024x1024,BC7_UNORM
1988,6-3_output\evt\e3ec\texture\e2ec_f2_win1_n.dds,512x1024,BC3_UNORM
1988,7-0_output\evt\e3ec\texture\e2ec_f2_win1_n.dds,512x1024,BC7_UNORM
1989,6-3_output\evt\e3ec\texture\e3ec_a1_gel1_n.dds,1024x1024,BC3_UNORM
1989,7-0_output\evt\e3ec\texture\e3ec_a1_gel1_n.dds,1024x1024,BC7_UNORM
1990,6-3_output\evt\e3ec\texture\e3ec_a4_tim1_n.dds,256x256,BC3_UNORM
1990,7-0_output\evt\e3ec\texture\e3ec_a4_tim1_n.dds,256x256,BC7_UNORM
1991,6-3_output\evt\e3ec\texture\e3ec_c1_kit01_n.dds,256x256,BC3_UNORM
